customer_id,age,gender,location,horoscope,blood,catdog
3715,18,Female,lugo,Gemini,O,cat
3716,63,Female,tarragona,Scorpio,O,none
3717,57,Female,baleares,Sagittarius,AB,cat
3718,45,Female,alava,Gemini,O,dog
3719,36,Female,la_coruna,Taurus,O,cat
3720,20,Female,soria,Taurus,O,dog
3721,21,Female,tarragona,Cancer,A,dog
3722,62,Female,huesca,Aquarius,AB,cat
3723,23,Female,badajoz,Cancer,A,cat
3724,26,Female,gipuzkoa,Sagittarius,A,cat
3725,30,Female,cuenca,Cancer,A,cat
3726,18,Female,toledo,Sagittarius,AB,dog
3727,47,Female,segovia,Scorpio,A,dog
3728,41,Female,toledo,Aries,O,cat
3729,62,Female,granada,Libra,B,none
3730,28,Female,murcia,Aquarius,B,cat
3731,46,Female,sevilla,Aquarius,AB,dog
3732,54,Female,toledo,Leo,AB,none
3733,36,Female,cuenca,Gemini,O,cat
3734,25,Female,almeria,Gemini,O,cat
3735,38,Female,zaragoza,Capricorn,B,dog
3736,38,Female,madrid,Taurus,AB,dog
3737,42,Female,alava,Leo,AB,cat
3738,19,Female,jaen,Aquarius,AB,none
3739,34,Female,leon,Cancer,O,cat
3740,38,Female,ciudad_real,Aries,O,cat
3741,42,Female,gipuzkoa,Aquarius,A,dog
3742,58,Female,barcelona,Sagittarius,A,cat
3743,56,Female,asturias,Libra,A,cat
3744,62,Female,malaga,Virgo,B,cat
3745,24,Female,toledo,Scorpio,A,none
3746,60,Female,soria,Virgo,A,cat
3747,53,Female,la_coruna,Libra,A,cat
3748,26,Female,madrid,Capricorn,AB,cat
3749,34,Female,castellon,Libra,A,cat
3750,24,Female,lleida,Sagittarius,O,dog
3751,42,Female,segovia,Leo,O,dog
3752,36,Female,valencia,Taurus,AB,none
3753,24,Female,asturias,Virgo,A,dog
3754,39,Female,caceres,Cancer,O,cat
3755,46,Female,soria,Cancer,AB,cat
3756,64,Female,huelva,Libra,A,none
3757,64,Female,jaen,Cancer,B,dog
3758,61,Female,barcelona,Scorpio,B,dog
3759,61,Female,sevilla,Aries,O,cat
3760,44,Female,pontevedra,Leo,A,none
3761,65,Female,avila,Virgo,O,dog
3762,60,Female,lleida,Virgo,A,none
3763,65,Female,granada,Sagittarius,AB,dog
3764,27,Female,cadiz,Virgo,B,cat
3765,36,Female,albacete,Gemini,AB,cat
3766,22,Female,cantabria,Cancer,O,dog
3767,62,Female,la_rioja,Pisces,A,cat
3768,59,Female,guadalajara,Gemini,B,cat
3769,50,Female,asturias,Leo,B,none
3770,51,Female,cuenca,Aquarius,AB,dog
3771,23,Female,palencia,Leo,B,cat
3772,21,Female,zamora,Virgo,AB,none
3773,44,Female,toledo,Sagittarius,O,dog
3774,25,Female,cadiz,Virgo,A,cat
3775,57,Female,castellon,Capricorn,B,cat
3776,41,Female,cordoba,Sagittarius,A,cat
3777,19,Female,valladolid,Aries,B,cat
3778,43,Female,valladolid,Aquarius,AB,dog
3779,25,Female,huelva,Taurus,AB,none
3780,60,Female,baleares,Gemini,B,none
3781,54,Female,segovia,Taurus,O,dog
3782,52,Female,valladolid,Pisces,AB,dog
3783,40,Female,alava,Aries,B,none
3784,39,Female,lugo,Leo,AB,cat
3785,54,Female,jaen,Taurus,AB,cat
3786,64,Female,palencia,Leo,A,cat
3787,31,Female,cuenca,Gemini,A,dog
3788,37,Female,ciudad_real,Libra,A,cat
3789,43,Female,teruel,Cancer,AB,none
3790,56,Female,cordoba,Leo,O,none
3791,27,Female,orense,Cancer,AB,cat
3792,40,Female,caceres,Taurus,O,cat
3793,43,Female,huesca,Cancer,B,none
3794,62,Female,pontevedra,Sagittarius,A,none
3795,44,Female,cantabria,Sagittarius,A,none
3796,45,Female,baleares,Aries,AB,none
3797,40,Female,leon,Taurus,AB,none
3798,68,Female,lugo,Scorpio,B,cat
3799,63,Female,cantabria,Libra,A,none
3800,60,Female,pontevedra,Taurus,AB,dog
3801,19,Female,cantabria,Aquarius,AB,cat
3802,26,Female,soria,Gemini,B,cat
3803,70,Female,palencia,Aries,A,cat
3804,48,Female,murcia,Cancer,B,none
3805,37,Female,santa_cruz_de_tenerife,Gemini,AB,cat
3806,48,Female,caceres,Scorpio,A,dog
3807,18,Female,guadalajara,Aries,AB,none
3808,38,Female,bizkaia,Aquarius,B,dog
3809,33,Female,zamora,Taurus,AB,cat
3810,57,Female,leon,Capricorn,O,none
3811,46,Female,badajoz,Aquarius,A,dog
3812,46,Female,madrid,Leo,O,none
3813,50,Female,cantabria,Capricorn,B,cat
3814,61,Female,zaragoza,Capricorn,AB,cat
3815,45,Female,santa_cruz_de_tenerife,Taurus,A,none
3816,32,Female,murcia,Cancer,B,none
3817,29,Female,leon,Libra,O,cat
3818,66,Female,soria,Gemini,B,none
3819,70,Female,valencia,Cancer,O,cat
3820,36,Female,toledo,Leo,AB,cat
3821,34,Female,baleares,Gemini,O,dog
3822,20,Female,lugo,Cancer,AB,cat
3823,70,Female,cadiz,Leo,A,dog
3824,50,Female,asturias,Aquarius,AB,none
3825,54,Female,badajoz,Leo,AB,none
3826,49,Female,tarragona,Aries,AB,cat
3827,50,Female,cantabria,Gemini,AB,none
3828,62,Female,pontevedra,Sagittarius,A,none
3829,42,Female,zaragoza,Pisces,O,none
3830,69,Female,gipuzkoa,Scorpio,A,none
3831,22,Female,avila,Scorpio,AB,cat
3832,36,Female,segovia,Taurus,AB,cat
3833,64,Female,avila,Taurus,AB,cat
3834,44,Female,soria,Capricorn,B,dog
3835,43,Female,gipuzkoa,Gemini,AB,dog
3836,58,Female,albacete,Taurus,B,cat
3837,62,Female,orense,Sagittarius,B,none
3838,45,Female,las_palmas,Scorpio,B,cat
3839,47,Female,lugo,Pisces,O,dog
3840,66,Female,santa_cruz_de_tenerife,Sagittarius,A,dog
3841,30,Female,badajoz,Gemini,O,cat
3842,68,Female,salamanca,Gemini,O,dog
3843,35,Female,malaga,Leo,B,none
3844,64,Female,navarra,Cancer,O,none
3845,30,Female,granada,Virgo,AB,cat
3846,58,Female,navarra,Virgo,B,cat
3847,57,Female,burgos,Pisces,B,dog
3848,60,Female,salamanca,Leo,B,none
3849,22,Female,alicante,Virgo,B,none
3850,46,Female,asturias,Scorpio,AB,dog
3851,27,Female,cadiz,Aquarius,O,dog
3852,50,Female,caceres,Aquarius,O,none
3853,65,Female,lugo,Sagittarius,O,dog
3854,61,Female,albacete,Pisces,O,none
3855,57,Female,cantabria,Pisces,AB,cat
3856,40,Female,leon,Aquarius,AB,dog
3857,39,Female,barcelona,Scorpio,O,dog
3858,42,Female,bizkaia,Taurus,O,cat
3859,30,Female,jaen,Pisces,O,dog
3860,65,Female,palencia,Aquarius,B,dog
3861,57,Female,tarragona,Scorpio,A,dog
3862,64,Female,murcia,Libra,AB,dog
3863,56,Female,bizkaia,Aquarius,O,dog
3864,40,Female,gerona,Aquarius,A,dog
3865,55,Female,salamanca,Sagittarius,B,none
3866,25,Female,burgos,Pisces,O,dog
3867,58,Female,avila,Virgo,AB,dog
3868,46,Female,leon,Libra,B,dog
3869,18,Female,leon,Leo,A,none
3870,26,Female,navarra,Scorpio,AB,none
3871,61,Female,teruel,Leo,AB,cat
3872,55,Female,orense,Scorpio,B,none
3873,41,Female,baleares,Sagittarius,O,cat
3874,42,Female,zaragoza,Aries,A,none
3875,70,Female,pontevedra,Aries,A,none
3876,63,Female,asturias,Virgo,B,none
3877,60,Female,caceres,Gemini,AB,cat
3878,28,Female,santa_cruz_de_tenerife,Leo,AB,cat
3879,60,Female,gipuzkoa,Taurus,A,cat
3880,26,Female,caceres,Taurus,O,none
3881,42,Female,navarra,Pisces,O,cat
3882,56,Female,jaen,Pisces,O,dog
3883,35,Female,zamora,Virgo,AB,cat
3884,34,Female,huesca,Taurus,B,none
3885,47,Female,alava,Taurus,A,none
3886,49,Female,avila,Libra,A,cat
3887,37,Female,madrid,Aquarius,A,cat
3888,40,Female,cadiz,Aries,B,none
3889,45,Female,lleida,Aries,B,none
3890,57,Female,barcelona,Scorpio,O,none
3891,35,Female,zamora,Libra,AB,dog
3892,36,Female,alava,Capricorn,B,dog
3893,35,Female,cordoba,Virgo,O,dog
3894,21,Female,lugo,Pisces,AB,dog
3895,66,Female,granada,Libra,B,cat
3896,40,Female,navarra,Capricorn,B,cat
3897,52,Female,albacete,Cancer,B,cat
3898,46,Female,palencia,Aquarius,O,dog
3899,44,Female,salamanca,Leo,O,none
3900,52,Female,barcelona,Cancer,B,cat
